Africa	Afrika
I promessi sposi	I promessi sposi
Ralph Fiennes	Ralph Fiennes
Henricus de Kleist	Heinrich von Kleist
Poales	Poales
Imperium Austro-Hungaricum	Oostenrijk-Hongarije
Campifons (Illinoesia)	Springfield (Illinois)
Nova Tarnovia	Tarnobrzeg
Theodorus Živkov	Todor Zjivkov
Abbatis Villa	Abbeville (Somme)
Mustela	Kleine marters
Ablaincourt-Pressoir	Ablaincourt-Pressoir
Vauclaix	Vauclaix
Toury-Lurcy	Toury-Lurcy
Deensen	Deensen
Alvin Roth	Alvin Roth
Trois-Vèvres	Trois-Vèvres
Dielmissen	Dielmissen
Villiers-sur-Yonne	Villiers-sur-Yonne
Toury-sur-Jour	Toury-sur-Jour
Tintury	Tintury
Cultura Maya	Mayacultuur
Imperium Incarum	Inca's
Comitatus	County
567 a.C.n.	567 v.Chr.
Ecbatana	Hamadan
David Howell Petraeus	David Petraeus
Lingua Aramaica	Aramees
Garri Kasparov	Garri Kasparov
Montis Iordanis statio ferriviaria	Station Jordanhill
Draco nomothetes	Draco (wetgever)
Ordines Mendicantes	Bedelorden
Universitas Helsingiensis	Universiteit van Helsinki
Calicutium	Kozhikode (stad)
Saul (rex)	Saul
Nucleotidum	Nucleotide
Passer	Passer (geslacht)
Paradisus amissus	Paradise Lost (gedicht)
Petrus de Molijn	Pieter de Molijn
Falsimonia	Fraude
Numisma Fields	Fieldsmedaille
Urbs Sancti Pauli de Minnesota	Saint Paul (Minnesota)
Python	Python (programmeertaal)
Ioannes Luna	Juan Luna
Mercimonium	Goed (economie)
Galina Ulanova	Galina Oelanova
Wreck-It Ralph	Wreck-It Ralph
Calendarium Islamicum	Islamitische kalender
Lahti	Lahti
Decebalus	Decebalus
Aeroportus Bruxellarum	Brussels Airport
Porus	Poros (koning)
Tortricidae	Bladrollers
Thenerife Auditorium	Auditorio de Tenerife
Spiralis Archimedea	Archimedes-spiraal
Christophorus Marlovius	Christopher Marlowe
Nova Consociatio Flaminga	Nieuw-Vlaamse Alliantie
Chlotarius I	Chlotarius I
Canis traharius	Sledehond
Magnus Koivisto	Mauno Koivisto
Miloš Zeman	Miloš Zeman
Akureyri	Akureyri
Siurana	Siurana
Ozanum	Ozzano dell'Emilia
FK Kuban Krasnodar	FK Koeban Krasnodar
Zenit (societas pediludii Petropolitana)	FK Zenit Sint-Petersburg
Insula Jeju	Jeju (eiland)
Thomas II Sabaudiae	Thomas van Savoye (1199-1259)
Thomas Rosický	Tomáš Rosický
Peditatus	Infanterie
Franciscus Franco	Francisco Franco
Episcopus	Bisschop
Iohannes Petrus Gustavus Lejeune Dirichlet	Johann Dirichlet
Boni Yayi	Yayi Boni
Manifestationes Aegyptiae anni 2011	Egyptische Revolutie (2011)
Saulus Niinistö	Sauli Niinistö
Daria Halonen	Tarja Halonen
Taça de Portugal	Portugese voetbalbeker
Martinus Ahtisaari	Martti Ahtisaari
Fanum Sancti Brioci	Saint-Brieuc
Gulielmus Murray	Bill Murray
Systema naturae	Systema naturae
Dies Sancti Martini	Sint-Maarten (feest)
Palatium Pitti	Palazzo Pitti
Schola Superior Commercialis Parisiensis Europaea	ESCP Europe
Carolus Ritter	Carl Ritter
Cantuaria	Canterbury (Verenigd Koninkrijk)
Lingua Aromanica	Aroemeens
Pagan	Pagan (stad)
Septuaginta	Septuagint
Castrum Francorum (Venetia)	Castelfranco Veneto
Clarianum	Chiarano
Brayda	Breda di Piave
Altivolae	Altivole
Cursus exploratorius	Oriëntatieloop
Cairanum (Venetia)	Caerano di San Marco
Capella (Venetia)	Cappella Maggiore
Mons Gomerici (Alabama)	Montgomery (Alabama)
Casalis Silerii	Casale sul Sile
Pusagnum	Possagno
Acelum	Asolo
Castrum de Godego	Castello di Godego
Casierum	Casier (plaats)
Bursa (Venetia)	Borso del Grappa
Castrum Cuchum	Castelcucco
Cavasum	Cavaso del Tomba
Arcuatae	Arcade (Italië)
Cesaltum	Cessalto
Culmen de Ulmo	Cimadolmo
Lingua Assamica	Assamees
Cisonum Vallis Mareni	Cison di Valmarino
Отцы и дети	Vaders en zonen
Mant	Mant
Iunellum	Juneau (Alaska)
Cosimus Rosselli	Cosimo Rosselli
Monget	Monget
Peyre (Landae)	Peyre
Narcissus	Narcis
Caaba	Kaäba
Factio republicana (CFA)	Republikeinse Partij (Verenigde Staten)
Wotton-under-Edge	Wotton-under-Edge
Petrus Metastasius	Pietro Metastasio
Faust (Goethe)	Faust (Goethe)
Morganx	Morganx
Leuchaemia	Leukemie
Euphausiacea	Krill
Lingua Asturiana	Asturisch
Lesperon	Lesperon
Poudenx	Poudenx
Theodorus Walcott	Theo Walcott
Sinae (regio)	China
Ius naturale	Natuurrecht
Libertas populum ducens	De Vrijheid leidt het volk
Paganismus	Heidendom
Densitas et Spissitudo	Dichtheid (natuurkunde)
Lingua bavarica	Beiers
Factio democratica (Civitates Foederatae)	Democratische Partij (Verenigde Staten)
Sanctuarium	Heiligdom
Praeses Finniae	President van Finland
Michael Carrick	Michael Carrick
Chevrolet	Chevrolet (automerk)
Lingua Avestana	Avestisch
Beatrix (regina Nederlandiae)	Beatrix der Nederlanden
Carbonaria (Venetia)	Carbonera
Index praesidum rei publicae Francicae	Lijst van presidenten van Frankrijk
Wi-Fi	Wi-Fi
Ius quod alienari non potest	Statuten
Calvisson	Calvisson
Calonges	Calonges
Bucephala clangula	Brilduiker
Die Welt	Die Welt
Syene	Aswan
815	815
816	816
822	822
840	840
Aswān (provincia)	Aswan (gouvernement)
Alexandria (provincia Aegyptia)	Alexandrië (gouvernement)
823	823
Millennium 3 a.C.n.	3e millennium v.Chr.
811	811
771	771
888	888
768	768
Lycopolis	Assioet
Asyūṭ (provincia)	Assioet (gouvernement)
851	851
205	205
159	159
Lingua Gallica	Gallisch
107	107
162	162
Lidecopia	Lidköping (stad)
103	103
802	802
Lutra lutra	Otter (dier)
804	804
Regnum Nederlandiae	Koninkrijk der Nederlanden
119	119
Chengdu	Chengdu
118	118
Lingua Extremadurensis	Extremeens
801	801
807	807
806	806
Caupona cafearia	Koffiehuis
152	152
Bouée	Boei (water)
240	240
Apis mellifera	Honingbij
218	218
655	655
496	496
238	238
Arrotundimentum	Arrondissement
Matthiola incana	Zomerviolier
197	197
451	451
775	775
489	489
Multilinguismus	Meertaligheid
784	784
661	661
625	625
653	653
904	904
921	921
Minoritas	Minderheid
923	923
1126	1126
668	668
636	636
408	408
464	464
Scomber	Makreel
410	410
956	956
952	952
658	658
650	650
518	518
70	70
Demarchus	Burgemeester
Insula Materiae	Madeira (eiland)
81	81
Uncia uncia	Sneeuwpanter
69	69
87	87
65	65
66	66
67	67
55	55
34	34
44	44
35	35
64	64
504	504
Pinnipedia	Zeeroofdieren
453	453
161	161
169	169
481	481
151	151
155	155
128	128
129	129
463	463
193	193
674	674
687	687
251	251
337	337
786	786
660	660
50	50
260	260
501	501
45	45
491	491
49	49
978	978
Lingua Silesica	Silezisch (Slavische taal)
221	221
543	543
536	536
230	230
762	762
610	610
787	787
480	480
209	209
202	202
192	192
Zhengzhou	Zhengzhou
681	681
819	819
173	173
867	867
865	865
827	827
824	824
847	847
883	883
829	829
813	813
910	910
850	850
808	808
853	853
872	872
873	873
856	856
858	858
831	831
857	857
828	828
826	826
833	833
848	848
834	834
881	881
852	852
163	163
154	154
201	201
803	803
805	805
52	52
532	532
82	82
84	84
73	73
72	72
62	62
71	71
75	75
74	74
83	83
78	78
77	77
90	90
80	80
627	627
456	456
91	91
190	190
109	109
53	53
270	270
688	688
452	452
795	795
Aprilis Lavigne	Avril Lavigne
465	465
778	778
846	846
830	830
404	404
Praeses	President
908	908
896	896
897	897
927	927
63	63
555	555
571	571
86	86
401	401
890	890
533	533
264	264
Michael Gorbačëv	Michail Gorbatsjov
99	99
415	415
483	483
469	469
462	462
459	459
466	466
402	402
761	761
Sententiola praeconialis	Slagzin
780	780
675	675
689	689
774	774
759	759
Falco peregrinus	Slechtvalk (vogel)
758	758
350	350
Teresia de Calcutta	Moeder Teresa
782	782
760	760
785	785
783	783
767	767
766	766
Melphis	Melfi
211	211
232	232
204	204
188	188
98	98
Bombycidae	Echte spinners
894	894
Urbanus II	Paus Urbanus II
891	891
602	602
628	628
892	892
Constantinus IX Monomachus	Constantijn IX Monomachos
601	601
672	672
682	682
821	821
648	648
686	686
664	664
677	677
640	640
Tera Patrick	Tera Patrick
Al-Buhaira (provincia)	Al Buhayrah
110	110
111	111
Damietta (provincia)	Damietta (gouvernement)
137	137
Al-Wādī al-ǧadīd	Nieuwe Vallei
138	138
Al-Fayyum (provincia)	Fajoem
122	122
Sinai Septentrionalis	Noordelijk Sinaï
140	140
Sawhāǧ (provincia)	Suhaj (gouvernement)
809	809
Al-Minyā (provincia)	Minya (gouvernement)
167	167
Matrūh (provincia)	Matruh
Banī Suwaif (provincia)	Beni Suef (gouvernement)
665	665
776	776
763	763
Argoules	Argoules
Airaines	Airaines
769	769
667	667
529	529
Ailly-sur-Somme	Ailly-sur-Somme
Andainville	Andainville
777	777
Andechy	Andechy
788	788
671	671
772	772
Arrest (Samara)	Arrest (Somme)
432	432
Aigneville	Aigneville
231	231
Agenvillers	Agenvillers
Armancourt (Samara)	Armancourt (Somme)
Argœuves	Argœuves
237	237
Assainvillers	Assainvillers
239	239
Augustus Rodin	Auguste Rodin
Ailly-sur-Noye	Ailly-sur-Noye
130	130
226	226
207	207
475	475
Al-Minufiyya	Al Minufiyah
454	454
Al-Uqsur (provincia)	Luxor (gouvernement)
Cairus (provincia)	Caïro (gouvernement)
495	495
Ailly-le-Haut-Clocher	Ailly-le-Haut-Clocher
Sinai Australis	Zuidelijk Sinaï
206	206
468	468
461	461
Al-Bahr al-ahma	Rode Zee (gouvernement)
Al-Dschiza (provincia)	Gizeh (gouvernement)
460	460
Al-Gharbiyya (provincia)	Al Gharbiyah
194	194
210	210
Caracal	Caracal (dier)
Blog	Weblog
Aizecourt-le-Haut	Aizecourt-le-Haut
225	225
Allaines	Allaines
311	311
Assevillers	Assevillers
220	220
Aizecourt-le-Bas	Aizecourt-le-Bas
Nucleolus	Nucleolus
541	541
642	642
Dell (societas mercatoria)	Dell
Anscharius Wilde	Oscar Wilde
Allery	Allery
313	313
Allenay	Allenay
180	180
Arvillers	Arvillers
Arry (Samara)	Arry (Somme)
794	794
Allonville	Allonville
587	587
530	530
609	609
497	497
540	540
428	428
Supranus	Sopraan (zangstem)
548	548
422	422
549	549
Gulielmus Tell	Willem Tell
457	457
478	478
253	253
Consilium Foederale Helvetiae	Bondsraad (Zwitserland)
467	467
458	458
158	158
157	157
164	164
124	124
113	113
Fantasia 2000	Fantasia 2000
121	121
Albert (Samara)	Albert (Frankrijk)
106	106
551	551
494	494
Kafr aš-Šayḫ (provincia)	Kafr el Sheikh (gouvernement)
Arguel (Samara)	Arguel (Somme)
320	320
242	242
Febris dengue	Dengue
291	291
48	48
97	97
56	56
Pavonia pavonia	Nachtpauwoog
93	93
Alofi (Niue)	Alofi (plaats)
57	57
Iacobopolis	Jamestown (Sint-Helena, Ascension en Tristan da Cunha)
Polynesia Francica	Frans-Polynesië
Scriptura Linearis A	Lineair A
Rothomagus	Rouen
503	503
510	510
509	509
474	474
484	484
576	576
493	493
479	479
287	287
407	407
485	485
547	547
546	546
544	544
537	537
535	535
502	502
527	527
Yaren	Yaren
508	508
Funis	Touw
525	525
613	613
618	618
617	617
608	608
645	645
621	621
606	606
623	623
604	604
603	603
626	626
619	619
634	634
Insula Norfolcia	Norfolk (eiland)
630	630
Insula Christi Natalis (Australia)	Christmaseiland
614	614
Qinā (provincia)	Qina (gouvernement)
Al-Ismaʿiliyya (provincia)	Ismaïlia (gouvernement)
Ad-Daqahliyya	Ad Daqahliyah
As-Suwais (provincia)	Suez (gouvernement)
Athies (Samara)	Athies (Somme)
505	505
Gualterius Cronkite	Walter Cronkite
Aš-Šarqīya	Ash Sharqiyah (Egypte)
Al-Qalyūbīya (provincia)	Al Qalyubiyah
446	446
Arquèves	Arquèves
791	791
Portus Said (provincia)	Port Said (gouvernement)
557	557
Computator	Rekenmachine
656	656
657	657
659	659
651	651
676	676
670	670
652	652
673	673
Lingua Hattica	Hattisch
654	654
647	647
Kuomintang	Kwomintang
812	812
669	669
792	792
649	649
895	895
756	756
663	663
779	779
662	662
684	684
Paula Ruffo Calabriae	Paola Ruffo di Calabria
773	773
757	757
435	435
790	790
Genetica popularis	Populatiegenetica
437	437
433	433
764	764
Helena Goulding	Ellie Goulding
426	426
781	781
425	425
Mano (Landae)	Mano (Frankrijk)
Escource	Escource
429	429
Ygos-Saint-Saturnin	Ygos-Saint-Saturnin
423	423
765	765
Ioannes Iacobus Christoffel de Grimmelshausen	Hans Jakob Christoffel von Grimmelshausen
235	235
Tsetseni	Tsjetsjenen
233	233
223	223
224	224
216	216
219	219
254	254
272	272
208	208
175	175
Damascenus Papandreu	Damaskinos Papandreou
170	170
171	171
172	172
58	58
59	59
Shawn Michaels	Shawn Michaels
139	139
114	114
Pello	Pello (gemeente)
134	134
135	135
Mars (urbs)	Mars (Gard)
179	179
142	142
96	96
181	181
146	146
145	145
183	183
Universitas Comeniana Bratislavensis	Comenius Universiteit Bratislava
182	182
184	184
324	324
589	589
Psittacus	Papegaaiachtigen
521	521
92	92
Cacatuidae	Kaketoes
597	597
329	329
Alba (flumen Hispaniae)	Ter (rivier)
Cracovia	Krakau
Flavius Tiberius Constantinus	Tiberius II Constantijn
133	133
413	413
Heraclius II Heraclonas	Heraklonas
Universitas Carolina Pragensis	Karelsuniversiteit Praag
258	258
Rostrum (beccus)	Snavel
259	259
196	196
236	236
Phocas I	Phocas (keizer)
789	789
332	332
Marcellus Bielsa	Marcelo Bielsa
631	631
487	487
638	638
473	473
Crecca	Cala (landvorm)
176	176
Conradus Iacobus Temminck	Coenraad Jacob Temminck
143	143
Resonans (consonans)	Sonorant
Sergius Esenin	Sergej Jesenin
643	643
Jafar Panahi	Jafar Panahi
523	523
215	215
Ioannes Iacobus Kaup	Johann Jakob Kaup
Bernried am Starnberger See	Bernried (Opper-Beieren)
148	148
247	247
424	424
641	641
492	492
Bruckberg (Niederbayern)	Bruckberg (Neder-Beieren)
639	639
256	256
441	441
Praesepe	Kerststal
131	131
191	191
Leo III Isaurianus	Leo III van Byzantium
450	450
612	612
Ioannes Gouffran	Yoan Gouffran
635	635
Orectolobus maculatus	Gevlekte bakerhaai
Ulcus durum	Sjanker
611	611
Landry N’Guémo	Landry N'Guémo
Ulcus molle	Ulcus molle
534	534
Ostium Cargillense	Invercargill
488	488
607	607
524	524
282	282
Lucius Flavius Arrianus	Lucius Flavius Arrianus
472	472
Pseudomonas aeruginosa	Pseudomonas aeruginosa
471	471
Nostra domina Guadalupensis	Onze-Lieve-Vrouw van Guadalupe
490	490
Marcus Planus	Marc Planus
316	316
Anarchia	Regeringsloosheid
Marathonia Pugna	Slag bij Marathon
797	797
511	511
Bahman Ghobadi	Bahman Ghobadi
295	295
598	598
Syzygium malaccense	Djamboe bol
Arabia	Arabisch Schiereiland
303	303
Patricius Martino	Pat Martino
Marcus (evangelista)	Marcus (evangelist)
250	250
515	515
Thylacinidae	Buidelwolven
David Alaba	David Alaba
Gulielmus Kennedy	William Kennedy
512	512
418	418
Wail	Wail
333	333
294	294
217	217
277	277
578	578
312	312
Additio	Optellen
284	284
Zonaras	Zonaras
283	283
Index Ruber IUCN	Rode Lijst van de IUCN
241	241
Aries (astrologia)	Ram (astrologie)
243	243
262	262
Habitus vitae	Levensstijl
498	498
Meridianus	Meridiaan (geografie)
336	336
Ceres (dea)	Ceres (godin)
334	334
266	266
Pugilatio (moderna)	Boksen
261	261
470	470
Universitas litteraria Fridericiana Halensis cum Vitenbergensi consociata	Maarten Luther-Universiteit
349	349
271	271
275	275
292	292
Lysimachus	Lysimachus
296	296
345	345
431	431
304	304
550	550
586	586
588	588
554	554
229	229
583	583
265	265
263	263
585	585
582	582
556	556
420	420
280	280
581	581
558	558
302	302
309	309
353	353
335	335
367	367
344	344
245	245
Saint-Martin-sur-Lavezon	Saint-Martin-sur-Lavezon
290	290
Meysse	Meysse
Saint-Vincent-de-Barrès	Saint-Vincent-de-Barrès
Saint-Pierre-la-Roche	Saint-Pierre-la-Roche
449	449
Sceautres	Sceautres
Rochemaure	Rochemaure
Nia Vardalos	Nia Vardalos
308	308
255	255
Alphonsus XII (rex Hispaniae)	Alfons XII van Spanje
Gogebic Comitatus	Gogebic County
439	439
319	319
318	318
299	299
Crudatium	Cruas
419	419
416	416
338	338
310	310
Amadeus I (rex Hispaniae)	Amadeus I van Spanje
315	315
359	359
Lingua est dialectos cum exercitu et classi	Een taal is een dialect met een leger en een vloot
Lake Comitatus (Florida)	Lake County
360	360
273	273
286	286
Culter	Mes (voorwerp)
288	288
Carolus V (imperator)	Keizer Karel V
278	278
Merton (burgus)	Merton (district)
455	455
Kingstonium (burgus Londiniensis)	Kingston upon Thames (district)
Richmondia (burgus Londiniensis)	Richmond upon Thames
577	577
Augustinus Cantuariensis	Augustinus van Canterbury
Jennifer Aniston	Jennifer Aniston
575	575
Lusatia	Lausitz
482	482
486	486
580	580
Nymphalinae	Nymphalinae
567	567
564	564
561	561
328	328
325	325
Phrygia	Frygië
317	317
574	574
Ioannes de Zapolia	Johan Zápolya
566	566
249	249
348	348
Lingua Valentiana	Valenciaans
442	442
Die Ärzte	Die Ärzte
443	443
Lingua Dhivehi	Divehi
267	267
244	244
248	248
343	343
562	562
417	417
268	268
590	590
269	269
Lingua Veneta	Venetiaans
499	499
Lingua Dogurica	Dogri
Malala Yousafzai	Malala Yousafzai
409	409
405	405
Universitas Nationalis Taivania	Nationale universiteit van Taiwan
406	406
403	403
414	414
411	411
412	412
Anglosaxones	Angelsaksen
560	560
592	592
Equus zebra	Zebra (dier)
276	276
Meschita	Moskee
Millennium 7 a.C.n.	7e millennium v.Chr.
314	314
Consilium Nationale Provisorium Transitorium Libyae	Nationale Overgangsraad
323	323
Corcy	Corcy
366	366
Aliaune Badara Akon Thiam	Akon
362	362
545	545
Leers	Leers (Frankrijk)
531	531
514	514
Green Lantern	Green Lantern (stripfiguur)
513	513
539	539
538	538
519	519
516	516
520	520
522	522
528	528
506	506
526	526
507	507
Globus (aedificium)	Ericsson Globe
Valerius Leont'ev	Valeri Leontjev
214	214
213	213
212	212
228	228
Lingua gesticulatoria Britannica	Britse Gebarentaal
227	227
Domus Sapientiae (Bagdatum)	Huis der Wijsheid
149	149
174	174
189	189
Numerus librarius internationalis unificatus	Internationaal Standaard Boeknummer
Regnum Caesaraugustae	Taifa Zaragoza
199	199
Lingua Dzongkha	Dzongkha
141	141
132	132
Lingua Corsica	Corsicaans
125	125
Lingua Buriatica	Boerjatisch
123	123
Vincentius du Vigneaud	Vincent du Vigneaud
Linguae Balticae	Baltische talen
147	147
144	144
Lingua Chattisgarhi	Chhattisgarhi
198	198
178	178
Linguae Tzadicae	Tsjadische talen
177	177
Embryo	Embryo
Senan	Senan (Tarragona)
Theoria chordarum	Snaartheorie
Linguae Austroasiaticae	Austroaziatische talen
187	187
Ecclesiae Methodistae	Methodisme
195	195
Lingua artificiosa	Kunsttaal
Agrippa	Agrippa
186	186
Nadia Comăneci	Nadia Comăneci
347	347
Ordo Templi Orientis	Ordo Templi Orientis
620	620
Lingua Caebuana	Cebuano
624	624
Linguae Chusiticae	Koesjitische talen
Lingua Slavica Ecclesiastica	Kerkslavisch
605	605
Mare Tasmanianum	Tasmanzee
629	629
Leopardus pardalis	Ocelot
Lingua Chamoruana	Chamorro
616	616
615	615
Lingua Bhojpuri	Bhojpuri
644	644
646	646
633	633
Lingua creola	Creoolse talen
637	637
Lingua Philippinica	Filipijns
436	436
434	434
Linguae Dravidicae	Dravidische talen
293	293
Linguae Hmong-Mien	Miao-Yaotalen
Everybody Hates Chris	Everybody Hates Chris
427	427
185	185
Eupatoria	Jevpatorija
Lingua Tatarica Crimensis	Krim-Tataars
321	321
327	327
Dialectos	Dialect
430	430
Lingua Tsalagi	Cherokee (taal)
Leo Trotski	Leon Trotski
Linguae Algonquianae	Algonkische talen
447	447
Little Rock (Arcansia)	Little Rock (Arkansas)
569	569
568	568
Vinh	Vinh
444	444
Lingua Foroiuliensis	Friulisch
Idealismus	Idealisme
796	796
Potentia (mathematica)	Machtsverheffen
798	798
Elettaria cardamomum	Kardemom
793	793
Lingua Gan	Ganyu
Eugenius Delacroix	Eugène Delacroix
685	685
Hartfordia (Connecticuta)	Hartford (Connecticut)
Homophobia	Homofobie
799	799
Creolus Haitianus	Haïtiaans Creools
683	683
Museum	Museum
274	274
Linguae Indoiranicae	Indo-Iraanse talen
579	579
Linguae Iranicae	Iraanse talen
Anselmus Caietanus Desmarest	Anselme Gaëtan Desmarest
281	281
Lingua Syriaca	Syrisch
Paradoxum geminorum	Tweelingparadox
306	306
Mordua	Mordwienen
ISO 639	ISO 639
438	438
Fridericus II (rex Borussiae)	Frederik II van Pruisen
Lingua Casmirica	Kasjmiri
297	297
Roswell (Novum Mexicum)	Roswell (New Mexico)
421	421
298	298
Lingua Havaiana	Hawaïaans
Proelium apud Grunwald	Slag bij Tannenberg (1410)
351	351
Linguae Indicae	Indo-Arische talen
Lingua Igbonica	Igbo (taal)
352	352
355	355
Bourgneuf (Carantonus Maritimus)	Bourgneuf (Charente-Maritime)
Ailuropoda melanoleuca	Reuzenpanda
Ursus maritimus	IJsbeer
Linguae Iaponicae	Japanse talen
Linguae Khoisan	Khoisantalen
95	95
94	94
Lingua Istroromanica	Istro-Roemeens
Linguae Iroquoianae	Irokese talen
594	594
Mare Karense	Karazee
542	542
448	448
Marcellus Reich-Ranicki	Marcel Reich-Ranicki
Lingua Manchu	Mantsjoe (taal)
445	445
305	305
234	234
565	565
Millennium 8 a.C.n.	8e millennium v.Chr.
Lingua Cannadica	Kannada
381	381
385	385
Lingua Cassubica	Kasjoebisch
Linguae Nilosaharanae	Nilo-Saharaanse talen
Taenaris urania	Taenaris urania
Taenaris	Taenaris
553	553
307	307
584	584
346	346
257	257
Linguae Mayenses	Mayatalen
Fulgur	Bliksem
285	285
Bellum Peloponnesiacum	Peloponnesische Oorlog
591	591
Metamorphosis (biologia)	Metamorfose (biologie)
Langobardus sermo	Lombardisch
289	289
Bertrandus Russell	Bertrand Russell
Ver Arabicum	Arabische Lente
Lingua Gesticulatoria Nicaraguensis	Nicaraguaanse Gebarentaal
Manus	Hand
Du Fu	Du Fu
563	563
Nova Caledonia	Nieuw-Caledonië (gebiedsdeel)
252	252
Lingua Orissensis	Odia
Edmundus Hillary	Edmund Hillary
Lingua Nepalensis	Nepalees
Tamnay-en-Bazois	Tamnay-en-Bazois
Saint-Sulpice (Niver)	Saint-Sulpice (Nièvre)
Numerus incolarum	Bevolking
Saizy	Saizy
Lingua pidgin	Pidgin (taal)
Sémelay	Sémelay
Thaix	Thaix
Sermoise-sur-Loire	Sermoise-sur-Loire
Sardy-lès-Épiry	Sardy-lès-Épiry
Sichamps	Sichamps
Archipelagus	Archipel
Linguae Nigro-Congenses	Niger-Congotalen
Savigny-Poil-Fol	Savigny-Poil-Fol
Tannay (Niver)	Tannay (Nièvre)
Teigny	Teigny
Lingua Neapolitana	Napolitaans
Saxi-Bourdon	Saxi-Bourdon
595	595
Saint-Seine	Saint-Seine
Thianges	Thianges
Lingua Normannica	Normandisch
Sermages	Sermages
Talon (Niver)	Talon (gemeente)
246	246
Saint-Vérain	Saint-Vérain
Taconnay	Taconnay
Saint-Révérien	Saint-Révérien
Suilly-la-Tour	Suilly-la-Tour
Tazilly	Tazilly
Theodorus Roosevelt	Theodore Roosevelt
Lingua Meitei	Meitei (taal)
Lingua Ojibwayensis	Ojibwe (taal)
596	596
Circuitus Franciae	Ronde van Frankrijk
593	593
357	357
573	573
Linguae Palaeosibericae	Paleosiberische talen
Uluru	Uluṟu
Petrus	Petrus
Telavivum	Tel Aviv
Circuitus Hispaniae	Ronde van Spanje
Flavius Claudius Iulianus	Julianus Apostata
Cechoslovacia	Tsjecho-Slowakije
Lingua Samica Septentrionalis	Noord-Samisch
Nicaea (Francia)	Nice
Villa Matuciana	San Remo
Circuitus Flandriae	Ronde van Vlaanderen
Folium	Blad
Lingua Sicula	Siciliaans (taal)
Lingua Sarda	Sardijns
Iulius Verne	Jules Verne
Lingua Newari	Nepalbhasa
Arholzen	Arholzen
Vallis Paradisi	Valparaíso (stad)
Lingua Sindhuica	Sindhi (taal)
Actor	Acteur
Roubaix	Roubaix
Linguae Samoiedicae	Samojeedse talen
Ruscisilva	Hollywood
Anacardium occidentale	Kasjoeboom
Haskell	Haskell (programmeertaal)
Lingua Samoana	Samoaans
Marlon Brando	Marlon Brando
Georgius Seurat	Georges Seurat
